ONEW,Tc,NTC,Out,,,,,,,,,-14.197,14651.5
37.69,40.29,778.74,10, ,37.6438095238095,40.07,38.8569047619048,778.61,3769,4029,3595.72822,-1.73271779999999,-4.33271779999999
37.63,40.17,778.84,10, ,37.6233333333333,40.0557142857143,38.8395238095238,778.804285714286,3763,4017,3594.30852,-1.6869148,-4.2269148
37.63,40.2,778.91,10, ,37.5995238095238,40.0471428571429,38.8233333333333,778.997142857143,3763,4020,3593.31473,-1.69685269999999,-4.26685269999999
37.63,40.12,779.34,10, ,37.5785714285714,40.0419047619048,38.8102380952381,779.189047619048,3763,4012,3587.21002,-1.7578998,-4.24789979999999
37.56,39.97,779.61,10, ,37.557619047619,40.0147619047619,38.7861904761905,779.380476190476,3756,3997,3583.37683,-1.72623169999999,-4.13623169999999
37.56,39.98,779.76,10, ,37.5366666666667,39.9890476190476,38.7628571428571,779.571428571428,3756,3998,3581.24728,-1.74752719999999,-4.16752719999998
37.56,39.89,779.86,10, ,37.5128571428571,39.9595238095238,38.7361904761905,779.762380952381,3756,3989,3579.82758,-1.76172419999999,-4.09172419999999
37.5,39.83,779.91,10, ,37.4890476190476,39.9323809523809,38.7107142857143,779.952857142857,3750,3983,3579.11773,-1.70882269999998,-4.03882269999998
37.5,39.9,780.35,10, ,37.4680952380952,39.9014285714286,38.6847619047619,780.143333333333,3750,3990,3572.87105,-1.7712895,-4.1712895
37.44,39.84,780.61,10, ,37.4442857142857,39.8733333333333,38.6588095238095,780.314761904762,3744,3984,3569.17983,-1.74820169999999,-4.1482017
37.38,39.8,780.77,10, ,37.4204761904762,39.8423809523809,38.6314285714286,780.474761904762,3738,3980,3566.90831,-1.7109169,-4.13091689999999
37.38,39.78,780.86,10, ,37.3938095238095,39.8047619047619,38.5992857142857,780.646666666667,3738,3978,3565.63058,-1.7236942,-4.12369419999999
37.31,39.87,780.92,10, ,37.3666666666667,39.7728571428571,38.5697619047619,780.826190476191,3731,3987,3564.77876,-1.66221239999999,-4.22221239999999
37.31,39.92,780.95,10, ,37.3395238095238,39.7347619047619,38.5371428571429,781.01,3731,3992,3564.35285,-1.66647150000001,-4.27647150000001
37.31,39.65,780.97,10, ,37.3095238095238,39.697619047619,38.5035714285714,781.177619047619,3731,3965,3564.06891,-1.6693109,-4.0093109
37.31,39.69,780.98,10, ,37.2828571428571,39.6704761904762,38.4766666666667,781.335238095238,3731,3969,3563.92694,-1.67073059999999,-4.05073059999999
37.25,39.62,781.39,10, ,37.2561904761905,39.64,38.4480952380952,781.487142857143,3725,3962,3558.10617,-1.66893829999999,-4.03893829999999
37.25,39.67,781.63,10, ,37.2266666666667,39.612380952381,38.4195238095238,781.654285714286,3725,3967,3554.69889,-1.70301109999999,-4.12301109999999
37.25,39.5,781.78,10, ,37.2,39.5861904761905,38.3930952380952,781.830952380953,3725,3950,3552.56934,-1.72430659999998,-3.97430659999998
37.19,39.5,781.87,10, ,37.1733333333333,39.5561904761905,38.3647619047619,781.99380952381,3719,3950,3551.29161,-1.6770839,-3.9870839
37.19,39.5,781.92,10, ,37.1466666666667,39.5285714285714,38.337619047619,782.148571428572,3719,3950,3550.58176,-1.68418239999999,-3.99418239999999
37.13,39.5,782.35,10, ,37.1228571428571,39.5028571428571,38.3128571428571,782.298571428571,3713,3950,3544.47705,-1.68522950000001,-4.05522950000001
37.06,39.5,782.61,10, ,37.0990476190476,39.477619047619,38.2883333333333,782.445714285714,3706,3950,3540.78583,-1.65214169999999,-4.09214169999999
37.06,39.4,782.77,10, ,37.0785714285714,39.4433333333333,38.2609523809524,782.590952380952,3706,3940,3538.51431,-1.6748569,-4.0148569
37,39.34,782.86,10, ,37.0547619047619,39.3990476190476,38.2269047619048,782.735238095238,3700,3934,3537.23658,-1.62763419999999,-3.9676342
37,39.4,782.92,10, ,37.0309523809524,39.3676190476191,38.1992857142857,782.879047619048,3700,3940,3536.38476,-1.63615239999999,-4.03615239999999
37,39.34,782.95,10, ,37.0042857142857,39.3252380952381,38.1647619047619,783.022380952381,3700,3934,3535.95885,-1.64041149999999,-3.9804115
36.94,39.31,783.37,10, ,36.9804761904762,39.2852380952381,38.1328571428571,783.146666666667,3694,3931,3529.99611,-1.6400389,-4.0100389
36.94,39.28,783.62,10, ,36.9566666666667,39.2471428571429,38.1019047619048,783.278571428571,3694,3928,3526.44686,-1.6755314,-4.0155314
36.94,39.27,783.77,10, ,36.93,39.2195238095238,38.0747619047619,783.414761904762,3694,3927,3524.31731,-1.6968269,-4.0268269
36.88,39.26,783.86,10, ,36.9033333333333,39.1933333333333,38.0483333333333,783.553333333333,3688,3926,3523.03958,-1.6496042,-4.02960419999999
36.88,39.26,783.92,10, ,36.8766666666667,39.1680952380952,38.0223809523809,783.69380952381,3688,3926,3522.18776,-1.6581224,-4.03812239999999
36.88,39.25,783.95,10, ,36.8528571428571,39.1338095238095,37.9933333333333,783.81619047619,3688,3925,3521.76185,-1.6623815,-4.03238149999999
36.88,39.15,783.97,10, ,36.8323809523809,39.0990476190476,37.9657142857143,783.946666666667,3688,3915,3521.47791,-1.66522090000001,-3.9352209
36.81,38.99,783.98,10, ,36.8119047619048,39.0733333333333,37.942619047619,784.081904761905,3681,3899,3521.33594,-1.59664059999999,-3.77664059999999
36.81,38.99,783.99,10, ,36.7942857142857,39.0485714285714,37.9214285714286,784.220476190476,3681,3899,3521.19397,-1.5980603,-3.7780603
36.75,38.8,783.99,10, ,36.7733333333333,39.0242857142857,37.8988095238095,784.360476190476,3675,3880,3521.19397,-1.5380603,-3.58806029999999
36.75,38.78,784,10, ,36.752380952381,39,37.8761904761905,784.501904761905,3675,3878,3521.052,-1.53947999999999,-3.56947999999998
36.75,38.87,784.4,10, ,36.7342857142857,38.9757142857143,37.855,784.624761904762,3675,3887,3515.3732,-1.59626799999998,-3.71626799999998
36.69,38.92,784.64,10, ,36.7133333333333,38.9519047619048,37.832619047619,784.736666666667,3669,3892,3511.96592,-1.57034079999999,-3.80034079999999
36.63,38.95,784.78,10, ,36.692380952381,38.9280952380952,37.8102380952381,784.841904761905,3663,3895,3509.97834,-1.53021659999999,-3.85021659999999
36.63,38.97,784.87,10, ,36.6742857142857,38.9042857142857,37.7892857142857,784.943333333333,3663,3897,3508.70061,-1.54299390000001,-3.8829939
36.63,38.78,784.92,10, ,36.6533333333333,38.8804761904762,37.7669047619048,785.060952380952,3663,3878,3507.99076,-1.5500924,-3.70009239999999
36.63,38.77,785.35,10, ,36.632380952381,38.8471428571428,37.7397619047619,785.189047619048,3663,3877,3501.88605,-1.61113949999999,-3.75113949999999
36.63,38.86,785.61,10, ,36.6114285714286,38.822380952381,37.7169047619048,785.322857142857,3663,3886,3498.19483,-1.6480517,-3.8780517
36.63,38.82,785.77,10, ,36.5909523809524,38.8028571428571,37.6969047619048,785.460476190476,3663,3882,3495.92331,-1.6707669,-3.8607669
36.56,38.89,785.86,10, ,36.5704761904762,38.7866666666667,37.6785714285714,785.6,3656,3889,3494.64558,-1.6135442,-3.9435442
36.56,38.83,785.92,10, ,36.5528571428571,38.7814285714286,37.6671428571428,785.740952380952,3656,3883,3493.79376,-1.6220624,-3.8920624
36.56,38.8,785.95,10, ,36.5319047619048,38.7733333333333,37.652619047619,785.901428571429,3656,3880,3493.36785,-1.62632149999999,-3.86632149999999
36.5,38.78,785.97,10, ,36.5109523809524,38.7590476190476,37.635,786.054761904762,3650,3878,3493.08391,-1.56916090000001,-3.84916090000001
36.5,38.77,785.98,10, ,36.4928571428571,38.7361904761905,37.6145238095238,786.20380952381,3650,3877,3492.94194,-1.57058059999999,-3.8405806
36.5,38.76,785.99,10, ,36.477619047619,38.7080952380952,37.5928571428571,786.350476190476,3650,3876,3492.79997,-1.5720003,-3.8320003
36.44,38.76,786.39,10, ,36.4595238095238,38.6866666666667,37.5730952380952,786.495714285714,3644,3876,3487.12117,-1.5687883,-3.8887883
36.44,38.55,786.64,10, ,36.4414285714286,38.6785714285714,37.56,786.659047619048,3644,3855,3483.57192,-1.6042808,-3.71428079999999
36.44,38.63,786.78,10, ,36.4233333333333,38.6690476190476,37.5461904761905,786.814285714286,3644,3863,3481.58434,-1.62415659999999,-3.81415659999999
36.38,38.58,786.87,10, ,36.402380952381,38.6442857142857,37.5233333333333,786.964761904762,3638,3858,3480.30661,-1.57693389999999,-3.77693389999999
36.38,38.65,786.92,10, ,36.3814285714286,38.6242857142857,37.5028571428571,787.111904761905,3638,3865,3479.59676,-1.5840324,-3.8540324
36.38,38.69,786.95,10, ,36.3638095238095,38.5933333333333,37.4785714285714,787.276666666667,3638,3869,3479.17085,-1.5882915,-3.8982915
36.31,38.61,787.37,10, ,36.3433333333333,38.5704761904762,37.4569047619048,787.451428571429,3631,3861,3473.20811,-1.57791889999999,-3.87791889999999
36.31,38.57,787.62,10, ,36.3228571428571,38.5471428571429,37.435,787.632380952381,3631,3857,3469.65886,-1.61341139999999,-3.87341139999999
36.31,38.44,787.77,10, ,36.3019047619048,38.5233333333333,37.412619047619,787.817142857143,3631,3844,3467.52931,-1.63470689999998,-3.76470689999998
36.31,38.36,787.86,10, ,36.2809523809524,38.4995238095238,37.3902380952381,788.004285714286,3631,3836,3466.25158,-1.6474842,-3.6974842
36.25,38.52,787.92,10, ,36.26,38.4709523809524,37.3654761904762,788.192857142857,3625,3852,3465.39976,-1.59600239999998,-3.86600239999998
36.25,38.61,788.35,10, ,36.2419047619048,38.4442857142857,37.3430952380952,788.363333333333,3625,3861,3459.29505,-1.65704949999999,-4.01704949999999
36.25,38.57,788.61,10, ,36.2209523809524,38.4285714285714,37.3247619047619,788.522380952381,3625,3857,3455.60383,-1.6939617,-4.0139617
36.19,38.34,788.77,10, ,36.2,38.4047619047619,37.302380952381,788.675238095238,3619,3834,3453.33231,-1.65667689999998,-3.80667689999999
36.19,38.4,788.86,10, ,36.1819047619048,38.3904761904762,37.2861904761905,788.82380952381,3619,3840,3452.05458,-1.6694542,-3.8794542
36.19,38.24,789.32,10, ,36.1609523809524,38.367619047619,37.2642857142857,788.970476190476,3619,3824,3445.52396,-1.7347604,-3.7847604
36.13,38.35,789.59,10, ,36.14,38.3442857142857,37.2421428571429,789.134761904762,3613,3835,3441.69077,-1.71309229999999,-3.93309229999999
36.13,38.31,789.75,10, ,36.1195238095238,38.3257142857143,37.2226190476191,789.290476190476,3613,3831,3439.41925,-1.7358075,-3.91580749999999
36.06,38.28,789.85,10, ,36.0990476190476,38.3047619047619,37.2019047619048,789.440952380952,3606,3828,3437.99955,-1.6800045,-3.9000045
36.06,38.27,789.91,10, ,36.0785714285714,38.2876190476191,37.1830952380952,789.588571428571,3606,3827,3437.14773,-1.68852269999999,-3.8985227
36.06,38.16,789.95,10, ,36.0547619047619,38.2680952380952,37.1614285714286,789.734285714286,3606,3816,3436.57985,-1.6942015,-3.79420149999999
36.06,38.2,789.97,10, ,36.0338095238095,38.232380952381,37.1330952380952,789.878571428572,3606,3820,3436.29591,-1.69704089999999,-3.8370409
36,38.22,789.98,10, ,36.0128571428571,38.1966666666667,37.1047619047619,790.003333333333,3600,3822,3436.15394,-1.6384606,-3.8584606
36,38.13,789.99,10, ,35.9919047619048,38.1704761904762,37.0811904761905,790.11619047619,3600,3813,3436.01197,-1.63988029999999,-3.76988029999999
36,38.28,789.99,10, ,35.9709523809524,38.1547619047619,37.0628571428571,790.240952380952,3600,3828,3436.01197,-1.63988029999999,-3.91988029999999
35.94,38.17,790,10, ,35.95,38.1361904761905,37.0430952380952,790.372857142857,3594,3817,3435.87,-1.58129999999999,-3.81129999999999
35.94,38.2,790.4,10, ,35.9261904761905,38.12,37.0230952380952,790.49,3594,3820,3430.1912,-1.63808799999999,-3.89808799999999
35.88,38.22,790.64,10, ,35.9052380952381,38.0957142857143,37.0004761904762,790.598571428571,3588,3822,3426.78392,-1.61216079999999,-3.95216079999998
35.88,38.13,790.78,10, ,35.8842857142857,38.0719047619048,36.9780952380952,790.701904761905,3588,3813,3424.79634,-1.6320366,-3.8820366
35.88,38.08,790.87,10, ,35.8666666666667,38.0480952380952,36.957380952381,790.801904761905,3588,3808,3423.51861,-1.64481389999999,-3.84481389999999
35.81,37.95,790.92,10, ,35.8461904761905,38.0290476190476,36.9376190476191,790.9,3581,3795,3422.80876,-1.58191239999998,-3.72191239999999
35.81,37.77,790.95,10, ,35.822380952381,38.017619047619,36.92,791.015714285714,3581,3777,3422.38285,-1.5861715,-3.54617150000001
35.81,37.86,790.97,10, ,35.7985714285714,38.0009523809524,36.8997619047619,791.142380952381,3581,3786,3422.09891,-1.58901089999999,-3.63901089999999
35.81,38.02,790.98,10, ,35.777619047619,37.9814285714286,36.8795238095238,791.275714285714,3581,3802,3421.95694,-1.5904306,-3.8004306
35.75,38.01,791.39,10, ,35.7538095238095,37.9509523809524,36.852380952381,791.412857142857,3575,3801,3416.13617,-1.58863829999998,-3.84863829999998
35.75,38.01,791.63,10, ,35.73,37.9133333333333,36.8216666666667,791.552380952381,3575,3801,3412.72889,-1.6227111,-3.8827111
35.69,37.9,791.78,10, ,35.7090476190476,37.8766666666667,36.7928571428571,791.692857142857,3569,3790,3410.59934,-1.58400659999999,-3.79400659999999
35.69,37.84,791.87,10, ,35.6852380952381,37.8357142857143,36.7604761904762,791.834285714286,3569,3784,3409.32161,-1.59678389999999,-3.7467839
35.69,37.81,791.92,10, ,35.6642857142857,37.7966666666667,36.7304761904762,791.976190476191,3569,3781,3408.61176,-1.60388239999998,-3.72388239999998
35.69,37.78,791.95,10, ,35.6404761904762,37.7685714285714,36.7045238095238,792.118571428572,3569,3778,3408.18585,-1.6081415,-3.6981415
35.63,37.87,791.97,10, ,35.6166666666667,37.7419047619048,36.6792857142857,792.260952380953,3563,3787,3407.90191,-1.5509809,-3.79098089999999
35.56,37.92,792.38,10, ,35.5961904761905,37.7209523809524,36.6585714285714,792.40380952381,3556,3792,3402.08114,-1.5391886,-3.8991886
35.56,37.85,792.63,10, ,35.5757142857143,37.7133333333333,36.6445238095238,792.565714285714,3556,3785,3398.53189,-1.5746811,-3.8646811
35.56,37.81,792.78,10, ,35.5519047619048,37.6995238095238,36.6257142857143,792.739047619048,3556,3781,3396.40234,-1.59597659999999,-3.84597659999999
35.5,37.49,792.87,10, ,35.5280952380952,37.6766666666667,36.602380952381,792.919523809524,3550,3749,3395.12461,-1.54875389999999,-3.53875389999999
35.5,37.49,792.92,10, ,35.5071428571429,37.6438095238095,36.5754761904762,793.084761904762,3550,3749,3394.41476,-1.55585239999999,-3.54585239999999
35.5,37.4,792.95,10, ,35.4833333333333,37.6095238095238,36.5464285714286,793.241428571429,3550,3740,3393.98885,-1.5601115,-3.4601115
35.44,37.34,793.37,10, ,35.462380952381,37.5847619047619,36.5235714285714,793.392380952381,3544,3734,3388.02611,-1.55973889999999,-3.4597389
35.44,37.4,793.62,10, ,35.4414285714286,37.5604761904762,36.5009523809524,793.54,3544,3740,3384.47686,-1.59523139999999,-3.55523139999999
35.38,37.54,793.77,10, ,35.417619047619,37.5409523809524,36.4792857142857,793.704761904762,3538,3754,3382.34731,-1.55652689999999,-3.71652689999999
35.38,37.52,793.86,10, ,35.3938095238095,37.52,36.4569047619048,793.88,3538,3752,3381.06958,-1.56930419999999,-3.70930419999999
35.38,37.51,793.92,10, ,35.37,37.4880952380952,36.4290476190476,794.061428571428,3538,3751,3380.21776,-1.57782239999999,-3.70782239999999
35.38,37.61,794.35,10, ,35.3495238095238,37.4595238095238,36.4045238095238,794.227619047619,3538,3761,3374.11305,-1.63886950000001,-3.8688695
35.31,37.57,794.61,10, ,35.3290476190476,37.4328571428571,36.3809523809524,794.384285714286,3531,3757,3370.42183,-1.60578169999999,-3.86578169999999
35.31,37.54,794.77,10, ,35.3052380952381,37.412380952381,36.3588095238095,794.535238095238,3531,3754,3368.15031,-1.62849689999999,-3.85849689999999
35.31,37.32,794.86,10, ,35.2842857142857,37.4047619047619,36.3445238095238,794.682857142857,3531,3732,3366.87258,-1.64127419999999,-3.65127419999999
35.25,37.29,794.92,10, ,35.2633333333333,37.3909523809524,36.3271428571429,794.828571428572,3525,3729,3366.02076,-1.58979239999999,-3.62979239999999
35.25,37.38,794.95,10, ,35.2395238095238,37.3871428571429,36.3133333333333,794.973333333333,3525,3738,3365.59485,-1.59405150000001,-3.72405150000001
35.25,37.33,794.97,10, ,35.2157142857143,37.3704761904762,36.2930952380952,795.098095238095,3525,3733,3365.31091,-1.5968909,-3.6768909
35.19,37.4,795.38,10, ,35.1919047619048,37.3461904761905,36.2690476190476,795.211428571429,3519,3740,3359.49014,-1.5950986,-3.8050986
35.19,37.34,795.63,10, ,35.1680952380952,37.317619047619,36.2428571428571,795.317619047619,3519,3734,3355.94089,-1.6305911,-3.78059110000001
35.13,37.2,795.78,10, ,35.1442857142857,37.2909523809524,36.217619047619,795.419523809524,3513,3720,3353.81134,-1.5918866,-3.6618866
35.13,37.32,795.87,10, ,35.1204761904762,37.2657142857143,36.1930952380952,795.518571428571,3513,3732,3352.53361,-1.6046639,-3.7946639
35.13,37.29,795.92,10, ,35.0966666666667,37.2409523809524,36.1688095238095,795.597142857143,3513,3729,3351.82376,-1.61176239999999,-3.77176239999999
35.06,37.38,795.95,10, ,35.0728571428571,37.2114285714286,36.1421428571429,795.682380952381,3506,3738,3351.39785,-1.54602150000001,-3.86602150000001
35.06,37.33,795.97,10, ,35.0490476190476,37.1842857142857,36.1166666666667,795.771428571429,3506,3733,3351.11391,-1.5488609,-3.8188609
35.06,37.2,795.98,10, ,35.0252380952381,37.1680952380952,36.0966666666667,795.862857142857,3506,3720,3350.97194,-1.55028059999999,-3.69028059999999
35,37.32,795.99,10, ,35.0042857142857,37.1585714285714,36.0814285714286,795.955714285714,3500,3732,3350.82997,-1.49170029999999,-3.81170029999999
34.94,36.99,795.99,10, ,34.9833333333333,37.1380952380952,36.0607142857143,796.049523809524,3494,3699,3350.82997,-1.43170029999999,-3.48170029999999
34.94,36.89,796,10, ,34.9623809523809,37.1209523809524,36.0416666666667,796.14380952381,3494,3689,3350.688,-1.43312,-3.38312
34.88,36.94,796,10, ,34.9414285714286,37.0961904761905,36.0188095238095,796.219523809524,3488,3694,3350.688,-1.37312,-3.43312
34.88,36.96,796,10, ,34.9204761904762,37.0814285714286,36.0009523809524,796.302857142857,3488,3696,3350.688,-1.37312,-3.45312
34.88,36.98,796,10, ,34.902380952381,37.0633333333333,35.9828571428571,796.390952380952,3488,3698,3350.688,-1.37312,-3.47311999999999
34.88,37.09,796,10, ,34.8842857142857,37.0380952380952,35.9611904761905,796.481904761905,3488,3709,3350.688,-1.37312,-3.58312
34.81,36.95,796.4,10, ,34.8633333333333,37.0180952380952,35.9407142857143,796.574761904762,3481,3695,3345.0092,-1.359908,-3.499908
34.81,36.97,796.64,10, ,34.8457142857143,36.9961904761905,35.9209523809524,796.668571428571,3481,3697,3341.60192,-1.39398079999999,-3.55398079999999
34.81,36.98,796.78,10, ,34.8280952380952,36.9780952380952,35.9030952380952,796.762857142857,3481,3698,3339.61434,-1.41385659999998,-3.58385659999998
34.81,37.09,796.87,10, ,34.8076190476191,36.9671428571429,35.887380952381,796.876666666667,3481,3709,3338.33661,-1.4266339,-3.7066339
34.81,36.95,796.92,10, ,34.79,36.9461904761905,35.8680952380952,797.001904761905,3481,3695,3337.62676,-1.43373239999999,-3.57373239999999
34.81,36.97,796.95,10, ,34.7752380952381,36.9290476190476,35.8521428571429,797.134285714286,3481,3697,3337.20085,-1.43799150000001,-3.59799150000001
34.75,36.88,796.97,10, ,34.7571428571428,36.9190476190476,35.8380952380952,797.270476190476,3475,3688,3336.91691,-1.3808309,-3.51083090000001
34.75,37.03,797.38,10, ,34.7419047619048,36.9080952380952,35.825,797.409523809524,3475,3703,3331.09614,-1.43903859999999,-3.71903859999998
